SimulationName,Season,EnvType
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1902,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1902,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1902,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1902,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1902,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterHigh,1902,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1902,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1902,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterLow,1902,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1902,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1902,5
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1902,5
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1902,5
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1902,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1902,5
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1902,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1902,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1902,5
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1902,5
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1902,5
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1902,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterLow,1903,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterMid,1903,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1903,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1903,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1903,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1903,5
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1903,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1903,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1903,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1903,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1903,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1903,5
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1903,5
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1903,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1903,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1903,5
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1903,5
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1903,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1903,5
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1903,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1903,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1904,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1904,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1904,5
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1904,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1904,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1904,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1904,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1904,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1904,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1904,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1904,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1904,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1904,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1904,5
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1904,5
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1904,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1904,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1904,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1904,5
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1904,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1904,5
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1904,5
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1904,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1904,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1904,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1904,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1905,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1905,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1905,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1905,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterLow,1905,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1905,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterHigh,1905,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterMid,1905,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1905,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1905,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1905,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1905,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1905,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1905,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1905,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterLow,1905,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1906,5
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1906,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1906,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1906,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterLow,1906,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1906,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1906,5
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1906,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1906,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1906,5
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1906,5
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1906,5
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1906,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1907,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1907,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1907,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1907,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1907,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1907,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1907,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterHigh,1907,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterMid,1907,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1907,5
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1907,5
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1907,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterMid,1907,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterHigh,1907,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterMid,1907,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1908,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1908,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1908,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterHigh,1908,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1908,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1908,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1908,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1908,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1908,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1908,5
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1908,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1908,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1908,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1908,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1908,5
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterLow,1908,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1908,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1908,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1908,5
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1908,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1908,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1908,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1909,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1909,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1909,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterLow,1909,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterLow,1909,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1909,5
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1909,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1909,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1910,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterHigh,1910,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1910,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1910,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1910,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1910,5
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1910,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1911,5
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1911,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1911,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1911,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1911,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1911,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1911,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1911,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1911,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1911,5
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1911,5
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1911,5
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1911,5
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1911,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1911,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1911,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1911,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1911,5
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1911,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1911,5
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1911,5
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1911,5
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1911,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1912,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1912,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1912,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1912,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1912,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1912,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1912,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1912,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1912,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1912,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1912,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1912,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterMid,1912,5
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1912,5
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1912,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1912,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1912,5
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterLow,1912,5
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterLow,1912,5
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1912,5
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1912,5
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1912,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1912,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1913,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1913,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1913,5
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1913,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1913,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1913,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1913,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1913,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1913,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterLow,1913,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1913,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1913,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1913,5
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterHigh,1913,5
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1913,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1913,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1913,5
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1913,5
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1913,5
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1913,5
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterLow,1913,5
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1913,5
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1913,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1914,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterMid,1914,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterHigh,1914,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterMid,1914,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1914,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1914,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1914,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1914,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterMid,1914,5
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1914,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1914,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1914,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1914,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1914,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1914,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1914,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingMidSoilWaterHigh,1914,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterMid,1914,5
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1914,5
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1914,5
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1914,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1914,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterHigh,1914,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1914,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterHigh,1914,5
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterMid,1914,5
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterHigh,1914,5
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1914,5
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterMid,1914,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterHigh,1914,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterMid,1914,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1915,5
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1915,5
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterHigh,1915,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1915,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1915,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1915,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterMid,1915,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterHigh,1915,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1915,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterHigh,1915,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterMid,1915,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterHigh,1915,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1915,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1915,5
ExperimentDarling Downs ESiteMiles_GC120SowingMidSoilWaterMid,1915,5
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1915,5
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterMid,1915,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingMidSoilWaterHigh,1915,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterLow,1915,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1915,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1916,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterLow,1916,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingEarlySoilWaterLow,1916,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterLow,1916,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterLow,1916,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterLow,1916,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1916,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1916,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingLateSoilWaterLow,1916,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingEarlySoilWaterLow,1917,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterLow,1917,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingMidSoilWaterLow,1917,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1917,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1917,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1917,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterMid,1917,5
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterMid,1918,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterHigh,1918,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingEarlySoilWaterHigh,1918,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterMid,1918,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterMid,1918,5
ExperimentDarling Downs ESiteDalby_GC150MSowingEarlySoilWaterLow,1918,5
ExperimentDarling Downs ESiteDalby_Vert180SowingEarlySoilWaterLow,1918,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingEarlySoilWaterLow,1918,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingMidSoilWaterHigh,1918,5
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterMid,1918,5
ExperimentDarling Downs ESiteDalby_Vert180SowingMidSoilWaterHigh,1918,5
ExperimentDarling Downs ESitePittsworth_GC150MSowingMidSoilWaterMid,1918,5
ExperimentDarling Downs ESiteDalby_GC150MSowingMidSoilWaterHigh,1918,5
ExperimentDarling Downs SW P2SiteMoree_Vert200SowingLateSoilWaterMid,1918,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterHigh,1918,5
ExperimentDarling Downs SW P2SiteMoree_GC150HSowingLateSoilWaterMid,1918,5
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterMid,1918,5
ExperimentDarling Downs ESiteMiles_GC120SowingLateSoilWaterHigh,1918,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterHigh,1918,5
ExperimentDarling Downs SW P1SiteGoondiwindi_RC140SowingLateSoilWaterHigh,1918,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingLateSoilWaterMid,1918,5
ExperimentDarling Downs ESiteDalby_Vert180SowingLateSoilWaterLow,1918,5
ExperimentDarling Downs ESiteDalby_GC150MSowingLateSoilWaterLow,1918,5
ExperimentDarling Downs ESiteMiles_GC120SowingEarlySoilWaterHigh,1919,5
ExperimentDarling Downs SW P1SiteGoondiwindi_GC120SowingEarlySoilWaterHigh,1919,5
